PhraseId,Sentiment
158856,2
158857,2
158858,2
158859,2
158860,2
158861,2
158862,2
158863,2
158864,2
158865,2
158866,2
158867,2
158868,2
158869,2
158870,2
158871,2
158872,2
158873,2
158874,2
158875,2
158876,1
158877,2
158878,2
158879,2
158880,2
158881,2
158882,1
158883,1
158884,2
158885,1
158886,1
158887,2
158888,1
158889,1
158890,2
158891,2
158892,2
158893,2
158894,2
158895,2
158896,2
158897,2
158898,2
158899,2
158900,2
158901,2
158902,2
158903,2
158904,2
158905,2
158906,3
158907,3
158908,3
158909,2
158910,3
158911,2
158912,2
158913,2
158914,3
158915,2
158916,1
158917,2
158918,2
158919,2
158920,2
158921,2
158922,2
158923,1
158924,1
158925,2
158926,2
158927,2
158928,2
158929,2
158930,2
158931,2
158932,2
158933,2
158934,2
158935,2
158936,2
158937,2
158938,2
158939,2
158940,2
158941,2
158942,2
158943,2
158944,2
158945,2
158946,2
158947,2
158948,2
158949,2
158950,2
158951,2
158952,2
158953,2
158954,2
158955,2
158956,2
158957,2
158958,2
158959,2
158960,2
158961,2
158962,2
158963,2
158964,2
158965,2
158966,2
158967,2
158968,3
158969,3
158970,2
158971,3
158972,2
158973,2
158974,2
158975,3
158976,3
158977,3
158978,3
158979,3
158980,3
158981,3
158982,3
158983,3
158984,1
158985,3
158986,1
158987,2
158988,4
158989,2
158990,4
158991,2
158992,4
158993,4
158994,3
158995,3
158996,3
158997,3
158998,2
158999,2
159000,4
159001,2
159002,4
159003,1
159004,1
159005,1
159006,1
159007,1
159008,2
159009,2
159010,2
159011,1
159012,2
159013,2
159014,2
159015,2
159016,2
159017,2
159018,2
159019,2
159020,2
159021,2
159022,2
159023,2
159024,2
159025,2
159026,2
159027,2
159028,2
159029,2
159030,2
159031,2
159032,2
159033,2
159034,2
159035,2
159036,2
159037,2
159038,2
159039,2
159040,2
159041,1
159042,2
159043,2
159044,2
159045,2
159046,2
159047,2
159048,2
159049,1
159050,1
159051,2
159052,1
159053,1
159054,1
159055,1
159056,1
159057,1
159058,3
159059,3
159060,2
159061,1
159062,2
159063,1
159064,1
159065,2
159066,2
159067,1
159068,2
159069,2
159070,2
159071,2
159072,2
159073,1
159074,2
159075,2
159076,2
159077,2
159078,2
159079,2
159080,2
159081,2
159082,1
159083,2
159084,2
159085,2
159086,2
159087,2
159088,2
159089,2
159090,2
159091,2
159092,2
159093,2
159094,2
159095,2
159096,2
159097,2
159098,3
159099,3
159100,3
159101,3
159102,3
159103,2
159104,2
159105,2
159106,2
159107,2
159108,2
159109,2
159110,2
159111,3
159112,2
159113,2
159114,2
159115,2
159116,2
159117,2
159118,2
159119,2
159120,3
159121,3
159122,2
159123,2
159124,3
159125,3
159126,2
159127,2
159128,2
159129,1
159130,2
159131,2
159132,2
159133,2
159134,2
159135,2
159136,2
159137,3
159138,2
159139,2
159140,2
159141,2
159142,2
159143,2
159144,2
159145,2
159146,2
159147,2
159148,2
159149,2
159150,2
159151,2
159152,2
159153,2
159154,2
159155,2
159156,2
159157,2
159158,2
159159,2
159160,2
159161,2
159162,2
159163,2
159164,2
159165,2
159166,2
159167,2
159168,2
159169,2
159170,2
159171,2
159172,2
159173,2
159174,2
159175,2
159176,2
159177,2
159178,2
159179,2
159180,2
159181,2
159182,2
159183,2
159184,2
159185,2
159186,2
159187,2
159188,2
159189,3
159190,2
159191,2
159192,2
159193,3
159194,3
159195,2
159196,2
159197,3
159198,3
159199,3
159200,2
159201,2
159202,2
159203,2
159204,2
159205,2
159206,2
159207,2
159208,2
159209,3
159210,2
159211,2
159212,2
159213,2
159214,2
159215,2
159216,2
159217,2
159218,2
159219,2
159220,3
159221,3
159222,2
159223,2
159224,2
159225,2
159226,2
159227,2
159228,2
159229,2
159230,2
159231,2
159232,3
159233,3
159234,3
159235,2
159236,2
159237,2
159238,2
159239,2
159240,4
159241,4
159242,4
159243,2
159244,2
159245,2
159246,2
159247,2
159248,2
159249,4
159250,4
159251,3
159252,4
159253,4
159254,3
159255,3
159256,3
159257,3
159258,2
159259,2
159260,3
159261,3
159262,2
159263,2
159264,2
159265,2
159266,2
159267,2
159268,2
159269,1
159270,1
159271,2
159272,2
159273,2
159274,2
159275,2
159276,2
159277,2
159278,2
159279,2
159280,2
159281,1
159282,1
159283,1
159284,1
159285,1
159286,2
159287,1
159288,2
159289,2
159290,2
159291,2
159292,2
159293,1
159294,1
159295,2
159296,2
159297,2
159298,2
159299,2
159300,1
159301,1
159302,1
159303,1
159304,1
159305,1
159306,2
159307,2
159308,2
159309,2
159310,1
159311,2
159312,2
159313,2
159314,2
159315,2
159316,2
159317,2
159318,2
159319,1
159320,1
159321,2
159322,1
159323,1
159324,2
159325,1
159326,1
159327,1
159328,1
159329,2
159330,2
159331,2
159332,2
159333,2
159334,3
159335,2
159336,3
159337,3
159338,2
159339,3
159340,3
159341,3
159342,3
159343,3
159344,2
159345,3
159346,3
159347,3
159348,3
159349,2
159350,3
159351,2
159352,2
159353,2
159354,2
159355,1
159356,1
159357,1
159358,2
159359,1
159360,1
159361,2
159362,2
159363,1
159364,1
159365,1
159366,3
159367,3
159368,2
159369,2
159370,1
159371,2
159372,2
159373,2
159374,1
159375,1
159376,1
159377,1
159378,2
159379,2
159380,1
159381,1
159382,1
159383,1
159384,1
159385,2
159386,2
159387,2
159388,2
159389,2
159390,2
159391,2
159392,2
159393,2
159394,2
159395,1
159396,1
159397,2
159398,2
159399,2
159400,2
159401,2
159402,2
159403,1
159404,1
159405,1
159406,2
159407,1
159408,2
159409,2
159410,2
159411,2
159412,2
159413,2
159414,1
159415,1
159416,1
159417,1
159418,1
159419,2
159420,1
159421,1
159422,2
159423,2
159424,2
159425,2
159426,2
159427,1
159428,2
159429,2
159430,2
159431,1
159432,2
159433,1
159434,2
159435,2
159436,1
159437,1
159438,2
159439,2
159440,1
159441,1
159442,2
159443,2
159444,2
159445,3
159446,1
159447,2
159448,1
159449,1
159450,1
159451,2
159452,2
159453,2
159454,2
159455,2
159456,2
159457,2
159458,1
159459,1
159460,2
159461,1
159462,1
159463,1
159464,1
159465,2
159466,2
159467,2
159468,2
159469,2
159470,1
159471,1
159472,2
159473,2
159474,1
159475,1
159476,3
159477,2
159478,1
159479,1
159480,2
159481,1
159482,1
159483,2
159484,2
159485,2
159486,2
159487,2
159488,2
159489,2
159490,2
159491,2
159492,2
159493,2
159494,2
159495,2
159496,2
159497,2
159498,2
159499,2
159500,2
159501,2
159502,1
159503,2
159504,2
159505,1
159506,2
159507,2
159508,2
159509,3
159510,3
159511,3
159512,2
159513,2
159514,3
159515,2
159516,2
159517,2
159518,2
159519,2
159520,2
159521,2
159522,2
159523,2
159524,2
159525,2
159526,2
159527,2
159528,2
159529,2
159530,2
159531,2
159532,2
159533,2
159534,2
159535,2
159536,2
159537,2
159538,2
159539,1
159540,2
159541,2
159542,2
159543,2
159544,2
159545,2
159546,2
159547,2
159548,2
159549,2
159550,2
159551,2
159552,2
159553,2
159554,2
159555,3
159556,2
159557,2
159558,3
159559,2
159560,3
159561,3
159562,2
159563,2
159564,2
159565,2
159566,2
159567,2
159568,2
159569,2
159570,4
159571,3
159572,4
159573,4
159574,4
159575,4
159576,4
159577,3
159578,3
159579,3
159580,2
159581,4
159582,4
159583,2
159584,2
159585,2
159586,2
159587,2
159588,2
159589,2
159590,2
159591,2
159592,2
159593,2
159594,2
159595,2
159596,2
159597,2
159598,2
159599,2
159600,2
159601,2
159602,2
159603,2
159604,2
159605,2
159606,2
159607,2
159608,2
159609,2
159610,2
159611,3
159612,2
159613,2
159614,2
159615,3
159616,3
159617,2
159618,2
159619,2
159620,2
159621,2
159622,2
159623,2
159624,2
159625,2
159626,2
159627,2
159628,2
159629,2
159630,2
159631,2
159632,1
159633,2
159634,1
159635,1
159636,1
159637,1
159638,2
159639,1
159640,1
159641,1
159642,1
159643,3
159644,2
159645,3
159646,3
159647,2
159648,2
159649,2
159650,2
159651,2
159652,2
159653,2
159654,2
159655,3
159656,3
159657,2
159658,2
159659,3
159660,3
159661,3
159662,3
159663,2
159664,3
159665,3
159666,2
159667,2
159668,2
159669,2
159670,2
159671,2
159672,2
159673,2
159674,2
159675,2
159676,3
159677,2
159678,2
159679,3
159680,2
159681,2
159682,2
159683,2
159684,2
159685,2
159686,2
159687,2
159688,2
159689,2
159690,2
159691,2
159692,2
159693,2
159694,2
159695,2
159696,2
159697,1
159698,1
159699,1
159700,2
159701,2
159702,1
159703,2
159704,2
159705,2
159706,2
159707,2
159708,1
159709,2
159710,2
159711,2
159712,2
159713,2
159714,2
159715,2
159716,2
159717,2
159718,2
159719,2
159720,2
159721,2
159722,2
159723,2
159724,2
159725,2
159726,2
159727,2
159728,2
159729,2
159730,2
159731,2
159732,2
159733,2
159734,2
159735,3
159736,3
159737,3
159738,2
159739,2
159740,2
159741,2
159742,2
159743,2
159744,2
159745,2
159746,2
159747,2
159748,2
159749,1
159750,1
159751,2
159752,2
159753,2
159754,1
159755,1
159756,2
159757,2
159758,2
159759,2
159760,2
159761,2
159762,2
159763,2
159764,2
159765,2
159766,2
159767,2
159768,2
159769,2
159770,1
159771,1
159772,1
159773,2
159774,1
159775,2
159776,2
159777,2
159778,2
159779,2
159780,2
159781,2
159782,2
159783,2
159784,2
159785,2
159786,2
159787,2
159788,3
159789,3
159790,2
159791,2
159792,2
159793,2
159794,2
159795,1
159796,2
159797,2
159798,2
159799,2
159800,2
159801,2
159802,2
159803,2
159804,2
159805,3
159806,3
159807,2
159808,2
159809,3
159810,2
159811,2
159812,2
159813,2
159814,2
159815,4
159816,2
159817,4
159818,4
159819,4
159820,4
159821,4
159822,4
159823,3
159824,3
159825,2
159826,2
159827,2
159828,2
159829,2
159830,2
159831,2
159832,2
159833,2
159834,2
159835,2
159836,2
159837,4
159838,4
159839,2
159840,2
159841,2
159842,2
159843,2
159844,2
159845,2
159846,2
159847,2
159848,2
159849,2
159850,2
159851,2
159852,2
159853,2
159854,2
159855,2
159856,2
159857,2
159858,2
159859,2
159860,2
159861,2
159862,2
159863,2
159864,2
159865,2
159866,2
159867,2
159868,2
159869,2
159870,2
159871,2
159872,1
159873,1
159874,1
159875,2
159876,1
159877,2
159878,2
159879,2
159880,2
159881,2
159882,2
159883,2
159884,2
159885,1
159886,2
159887,2
159888,3
159889,2
159890,2
159891,2
159892,2
159893,2
159894,2
159895,2
159896,2
159897,2
159898,2
159899,2
159900,2
159901,1
159902,1
159903,1
159904,2
159905,2
159906,2
159907,2
159908,2
159909,1
159910,1
159911,2
159912,2
159913,2
159914,2
159915,2
159916,2
159917,2
159918,2
159919,1
159920,1
159921,1
159922,1
159923,2
159924,3
159925,2
159926,3
159927,3
159928,2
159929,3
159930,2
159931,2
159932,2
159933,2
159934,2
159935,2
159936,3
159937,3
159938,3
159939,3
159940,3
159941,1
159942,1
159943,2
159944,2
159945,2
159946,2
159947,3
159948,3
159949,2
159950,2
159951,3
159952,2
159953,2
159954,2
159955,2
159956,2
159957,2
159958,2
159959,2
159960,2
159961,2
159962,3
159963,2
159964,3
159965,2
159966,2
159967,2
159968,2
159969,2
159970,2
159971,2
159972,2
159973,2
159974,2
159975,2
159976,2
159977,2
159978,2
159979,3
159980,2
159981,2
159982,2
159983,2
159984,2
159985,2
159986,1
159987,2
159988,2
159989,2
159990,2
159991,2
159992,2
159993,2
159994,2
159995,1
159996,2
159997,2
159998,2
159999,2
160000,2
160001,2
160002,2
160003,2
160004,2
160005,2
160006,2
160007,2
160008,2
160009,2
160010,2
160011,2
160012,2
160013,2
160014,2
160015,2
160016,2
160017,2
160018,2
160019,2
160020,2
160021,1
160022,1
160023,1
160024,1
160025,1
160026,1
160027,1
160028,1
160029,1
160030,1
160031,2
160032,2
160033,2
160034,2
160035,2
160036,2
160037,2
160038,2
160039,1
160040,2
160041,2
160042,2
160043,2
160044,2
160045,2
160046,2
160047,2
160048,2
160049,2
160050,2
160051,2
160052,2
160053,3
160054,2
160055,3
160056,2
160057,2
160058,2
160059,2
160060,2
160061,2
160062,2
160063,2
160064,2
160065,2
160066,2
160067,2
160068,2
160069,2
160070,2
160071,2
160072,2
160073,3
160074,2
160075,1
160076,1
160077,1
160078,1
160079,1
160080,1
160081,1
160082,1
160083,1
160084,1
160085,3
160086,3
160087,3
160088,2
160089,2
160090,2
160091,2
160092,3
160093,3
160094,2
160095,2
160096,3
160097,3
160098,2
160099,2
160100,2
160101,2
160102,2
160103,3
160104,2
160105,3
160106,3
160107,3
160108,3
160109,3
160110,2
160111,3
160112,2
160113,3
160114,2
160115,2
160116,2
160117,2
160118,2
160119,1
160120,2
160121,2
160122,2
160123,2
160124,2
160125,2
160126,2
160127,2
160128,2
160129,2
160130,2
160131,2
160132,2
160133,2
160134,2
160135,2
160136,2
160137,2
160138,2
160139,2
160140,2
160141,2
160142,2
160143,2
160144,2
160145,2
160146,2
160147,2
160148,2
160149,2
160150,2
160151,2
160152,2
160153,3
160154,3
160155,3
160156,3
160157,3
160158,3
160159,3
160160,2
160161,3
160162,2
160163,3
160164,2
160165,2
160166,2
160167,2
160168,3
160169,2
160170,2
160171,2
160172,2
160173,2
160174,2
160175,2
160176,2
160177,2
160178,1
160179,2
160180,2
160181,2
160182,1
160183,1
160184,1
160185,1
160186,2
160187,2
160188,2
160189,2
160190,2
160191,2
160192,2
160193,2
160194,2
160195,2
160196,2
160197,1
160198,2
160199,2
160200,2
160201,2
160202,4
160203,4
160204,4
160205,3
160206,3
160207,3
160208,3
160209,3
160210,3
160211,2
160212,2
160213,2
160214,2
160215,2
160216,2
160217,2
160218,2
160219,1
160220,1
160221,2
160222,2
160223,2
160224,2
160225,2
160226,2
160227,2
160228,2
160229,2
160230,3
160231,2
160232,2
160233,2
160234,2
160235,2
160236,2
160237,2
160238,2
160239,2
160240,2
160241,2
160242,2
160243,2
160244,3
160245,3
160246,2
160247,3
160248,2
160249,2
160250,3
160251,3
160252,3
160253,2
160254,2
160255,1
160256,1
160257,2
160258,1
160259,1
160260,1
160261,3
160262,2
160263,2
160264,2
160265,2
160266,1
160267,1
160268,2
160269,2
160270,2
160271,2
160272,1
160273,1
160274,1
160275,2
160276,2
160277,2
160278,2
160279,2
160280,2
160281,2
160282,2
160283,2
160284,2
160285,2
160286,2
160287,2
160288,2
160289,2
160290,2
160291,2
160292,2
160293,2
160294,2
160295,2
160296,2
160297,2
160298,2
160299,2
160300,2
160301,2
160302,2
160303,2
160304,2
160305,2
160306,2
160307,2
160308,2
160309,2
160310,1
160311,1
160312,2
160313,1
160314,2
160315,2
160316,2
160317,2
160318,2
160319,2
160320,2
160321,2
160322,2
160323,2
160324,2
160325,2
160326,2
160327,2
160328,2
160329,3
160330,2
160331,2
160332,2
160333,2
160334,2
160335,2
160336,2
160337,2
160338,2
160339,2
160340,3
160341,2
160342,2
160343,3
160344,2
160345,2
160346,1
160347,1
160348,1
160349,1
160350,2
160351,2
160352,1
160353,1
160354,1
160355,1
160356,2
160357,1
160358,1
160359,1
160360,2
160361,2
160362,2
160363,2
160364,2
160365,2
160366,2
160367,2
160368,2
160369,2
160370,2
160371,2
160372,2
160373,2
160374,2
160375,2
160376,2
160377,2
160378,2
160379,2
160380,2
160381,2
160382,2
160383,3
160384,3
160385,2
160386,2
160387,2
160388,2
160389,2
160390,2
160391,2
160392,2
160393,2
160394,2
160395,2
160396,2
160397,2
160398,2
160399,3
160400,2
160401,2
160402,2
160403,3
160404,3
160405,4
160406,3
160407,3
160408,2
160409,2
160410,2
160411,2
160412,2
160413,2
160414,2
160415,2
160416,2
160417,2
160418,2
160419,2
160420,2
160421,2
160422,2
160423,2
160424,2
160425,2
160426,2
160427,2
160428,2
160429,4
160430,3
160431,3
160432,3
160433,4
160434,2
160435,2
160436,2
160437,2
160438,2
160439,4
160440,3
160441,2
160442,2
160443,2
160444,2
160445,2
160446,2
160447,2
160448,2
160449,2
160450,1
160451,1
160452,2
160453,2
160454,2
160455,2
160456,2
160457,2
160458,1
160459,2
160460,2
160461,2
160462,2
160463,2
160464,1
160465,1
160466,3
160467,3
160468,2
160469,2
160470,2
160471,2
160472,2
160473,2
160474,2
160475,2
160476,2
160477,2
160478,2
160479,1
160480,1
160481,2
160482,2
160483,2
160484,2
160485,3
160486,3
160487,2
160488,1
160489,2
160490,3
160491,2
160492,2
160493,2
160494,2
160495,2
160496,2
160497,2
160498,2
160499,2
160500,2
160501,2
160502,2
160503,2
160504,2
160505,2
160506,3
160507,2
160508,3
160509,3
160510,3
160511,2
160512,1
160513,1
160514,1
160515,1
160516,2
160517,2
160518,2
160519,2
160520,2
160521,2
160522,2
160523,2
160524,2
160525,2
160526,2
160527,2
160528,2
160529,2
160530,3
160531,3
160532,3
160533,3
160534,3
160535,1
160536,1
160537,1
160538,2
160539,2
160540,2
160541,2
160542,2
160543,2
160544,1
160545,1
160546,2
160547,2
160548,2
160549,1
160550,2
160551,2
160552,2
160553,2
160554,2
160555,3
160556,2
160557,2
160558,2
160559,2
160560,2
160561,2
160562,4
160563,4
160564,3
160565,4
160566,3
160567,3
160568,3
160569,2
160570,3
160571,3
160572,3
160573,2
160574,2
160575,2
160576,2
160577,2
160578,2
160579,3
160580,2
160581,3
160582,2
160583,2
160584,2
160585,2
160586,2
160587,2
160588,2
160589,2
160590,2
160591,2
160592,2
160593,2
160594,2
160595,2
160596,3
160597,3
160598,2
160599,2
160600,2
160601,2
160602,2
160603,2
160604,2
160605,2
160606,2
160607,2
160608,2
160609,2
160610,4
160611,3
160612,2
160613,3
160614,2
160615,2
160616,2
160617,2
160618,2
160619,2
160620,2
160621,3
160622,3
160623,2
160624,2
160625,2
160626,2
160627,2
160628,2
160629,3
160630,3
160631,3
160632,3
160633,2
160634,2
160635,2
160636,2
160637,2
160638,2
160639,2
160640,2
160641,2
160642,2
160643,2
160644,2
160645,2
160646,2
160647,2
160648,2
160649,2
160650,2
160651,2
160652,2
160653,2
160654,2
160655,2
160656,3
160657,3
160658,2
160659,2
160660,1
160661,1
160662,3
160663,3
160664,2
160665,2
160666,2
160667,2
160668,2
160669,2
160670,2
160671,2
160672,2
160673,2
160674,2
160675,2
160676,2
160677,3
160678,2
160679,2
160680,2
160681,2
160682,3
160683,3
160684,3
160685,3
160686,2
160687,3
160688,3
160689,2
160690,2
160691,2
160692,2
160693,2
160694,2
160695,2
160696,3
160697,3
160698,2
160699,2
160700,2
160701,2
160702,2
160703,2
160704,2
160705,2
160706,2
160707,2
160708,2
160709,2
160710,2
160711,2
160712,3
160713,2
160714,2
160715,2
160716,1
160717,1
160718,2
160719,2
160720,2
160721,2
160722,3
160723,3
160724,4
160725,4
160726,3
160727,2
160728,2
160729,2
160730,2
160731,2
160732,2
160733,2
160734,2
160735,2
160736,2
160737,2
160738,2
160739,2
160740,2
160741,2
160742,2
160743,2
160744,2
160745,2
160746,2
160747,2
160748,2
160749,1
160750,1
160751,1
160752,2
160753,1
160754,2
160755,2
160756,2
160757,2
160758,2
160759,2
160760,2
160761,2
160762,2
160763,2
160764,2
160765,2
160766,2
160767,2
160768,2
160769,3
160770,3
160771,3
160772,3
160773,2
160774,2
160775,2
160776,2
160777,2
160778,2
160779,2
160780,2
160781,2
160782,1
160783,1
160784,1
160785,2
160786,2
160787,2
160788,2
160789,1
160790,1
160791,1
160792,2
160793,1
160794,1
160795,2
160796,1
160797,2
160798,2
160799,2
160800,2
160801,2
160802,2
160803,2
160804,2
160805,2
160806,1
160807,2
160808,2
160809,2
160810,1
160811,2
160812,2
160813,2
160814,2
160815,2
160816,2
160817,3
160818,3
160819,2
160820,3
160821,2
160822,2
160823,2
160824,2
160825,2
160826,2
160827,2
160828,2
160829,2
160830,2
160831,2
160832,2
160833,4
160834,2
160835,2
160836,2
160837,2
160838,2
160839,4
160840,4
160841,3
160842,3
160843,3
160844,3
160845,3
160846,3
160847,3
160848,3
160849,3
160850,2
160851,1
160852,1
160853,1
160854,1
160855,1
160856,1
160857,1
160858,1
160859,1
160860,2
160861,1
160862,1
160863,2
160864,2
160865,1
160866,1
160867,1
160868,1
160869,2
160870,2
160871,2
160872,2
160873,2
160874,2
160875,2
160876,2
160877,2
160878,2
160879,2
160880,2
160881,2
160882,2
160883,2
160884,2
160885,2
160886,2
160887,2
160888,2
160889,2
160890,2
160891,2
160892,2
160893,2
160894,2
160895,2
160896,2
160897,2
160898,3
160899,3
160900,2
160901,4
160902,4
160903,2
160904,4
160905,4
160906,2
160907,4
160908,3
160909,2
160910,2
160911,2
160912,2
160913,2
160914,2
160915,2
160916,2
160917,2
160918,2
160919,2
160920,2
160921,2
160922,2
160923,2
160924,2
160925,3
160926,3
160927,3
160928,3
160929,3
160930,2
160931,3
160932,2
160933,3
160934,3
160935,2
160936,2
160937,2
160938,2
160939,2
160940,2
160941,2
160942,2
160943,2
160944,2
160945,2
160946,2
160947,2
160948,2
160949,2
160950,2
160951,2
160952,3
160953,3
160954,2
160955,3
160956,3
160957,3
160958,3
160959,3
160960,2
160961,2
160962,2
160963,2
160964,2
160965,2
160966,2
160967,1
160968,1
160969,2
160970,2
160971,2
160972,2
160973,2
160974,2
160975,2
160976,2
160977,2
160978,2
160979,2
160980,2
160981,2
160982,2
160983,2
160984,2
160985,2
160986,2
160987,2
160988,2
160989,2
160990,2
160991,2
160992,2
160993,2
160994,2
160995,2
160996,2
160997,2
160998,2
160999,2
161000,2
161001,2
161002,2
161003,2
161004,2
161005,1
161006,2
161007,2
161008,2
161009,2
161010,2
161011,2
161012,2
161013,2
161014,1
161015,1
161016,2
161017,2
161018,1
161019,1
161020,1
161021,2
161022,2
161023,2
161024,2
161025,2
161026,2
161027,2
161028,2
161029,2
161030,2
161031,2
161032,2
161033,2
161034,2
161035,2
161036,2
161037,3
161038,2
161039,3
161040,3
161041,3
161042,2
161043,3
161044,3
161045,3
161046,3
161047,2
161048,4
161049,4
161050,4
161051,4
161052,4
161053,4
161054,4
161055,3
161056,2
161057,3
161058,2
